MÊS,PRODUTO,REGIÃO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,MARGEM MÉDIA REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
nov.-15,GLP,SUDESTE,6963,R$/13kg,53.509,5.470,38.990,70.000,17.776,102,35.733,4.955,21.532,60.000,139
nov.-15,GLP,SUL,3329,R$/13kg,54.939,5.930,40.000,74.900,17.465,108,37.474,5.519,21.031,55.000,147
nov.-15,GNV,CENTRO OESTE,23,R$/m3,2.429,242,1.999,2.799,762,100,1.667,44,1.588,1.686,26
nov.-15,GNV,NORDESTE,316,R$/m3,2.351,156,1.999,2.699,677,66,1.674,203,1.293,1.909,121
nov.-15,GNV,NORTE,5,R$/m3,2.510,192,2.300,2.650,606,76,1.904,193,1.687,2.090,101
nov.-15,GNV,SUDESTE,613,R$/m3,2.078,161,1.769,2.599,547,77,1.531,141,1.324,2.160,92
nov.-15,GNV,SUL,221,R$/m3,2.313,124,2.099,2.849,554,54,1.759,273,1.407,2.331,155
nov.-15,OLEO DIESEL,CENTRO OESTE,1225,R$/l,3.091,137,2.770,3.499,306,44,2.785,101,2.589,3.085,36
nov.-15,OLEO DIESEL,NORDESTE,2410,R$/l,2.956,118,2.590,3.489,288,40,2.668,73,2.439,2.903,27
nov.-15,OLEO DIESEL,NORTE,1031,R$/l,3.164,221,2.720,3.980,370,70,2.794,141,2.567,3.258,50
nov.-15,OLEO DIESEL,SUDESTE,5014,R$/l,2.928,106,2.599,3.492,317,36,2.611,81,2.160,2.968,31
nov.-15,OLEO DIESEL,SUL,1513,R$/l,2.876,112,2.499,3.507,325,39,2.551,68,2.306,2.708,27
nov.-15,OLEO DIESEL S10,CENTRO OESTE,974,R$/l,3.257,136,2.890,3.659,381,42,2.876,108,2.688,3.200,38
nov.-15,OLEO DIESEL S10,NORDESTE,2935,R$/l,3.106,141,2.759,3.799,354,45,2.752,79,2.473,3.070,29
nov.-15,OLEO DIESEL S10,NORTE,902,R$/l,3.255,205,2.890,4.020,391,63,2.864,152,2.620,3.418,53
nov.-15,OLEO DIESEL S10,SUDESTE,4829,R$/l,3.073,109,2.649,3.599,353,35,2.720,81,2.390,2.965,30
nov.-15,OLEO DIESEL S10,SUL,1833,R$/l,3.021,110,2.590,3.589,361,36,2.660,73,2.444,2.881,27
Dec-15,ETANOL HIDRATADO,CENTRO OESTE,2270,R$/l,2.655,201,2.249,3.270,379,76,2.276,135,1.850,2.694,59
Dec-15,ETANOL HIDRATADO,NORDESTE,4350,R$/l,2.903,173,2.429,3.499,339,60,2.564,146,2.101,3.049,57
Dec-15,ETANOL HIDRATADO,NORTE,740,R$/l,3.147,236,2.580,3.850,381,75,2.766,224,2.270,3.254,81
Dec-15,ETANOL HIDRATADO,SUDESTE,11407,R$/l,2.623,277,2.130,3.749,371,106,2.252,260,1.752,3.238,115
Dec-15,ETANOL HIDRATADO,SUL,3642,R$/l,2.721,260,2.299,3.780,296,96,2.425,242,2.116,3.198,100
Dec-15,GASOLINA COMUM,CENTRO OESTE,2228,R$/l,3.684,139,3.189,4.100,519,38,3.165,79,2.955,3.413,25
Dec-15,GASOLINA COMUM,NORDESTE,5120,R$/l,3.697,168,3.199,4.299,489,45,3.208,97,2.913,3.688,30
Dec-15,GASOLINA COMUM,NORTE,1472,R$/l,3.792,238,3.200,4.650,474,63,3.318,113,3.031,3.734,34
Dec-15,GASOLINA COMUM,SUDESTE,11463,R$/l,3.597,189,3.079,4.719,449,53,3.148,147,2.663,3.581,47
Dec-15,GASOLINA COMUM,SUL,4224,R$/l,3.580,148,3.149,4.050,417,41,3.163,95,2.822,3.431,30
Dec-15,GLP,CENTRO OESTE,3104,R$/13kg,60.094,7.738,45.000,83.000,12.209,129,47.885,2.538,40.160,59.000,53
Dec-15,GLP,NORDESTE,4646,R$/13kg,52.097,6.268,35.000,65.000,15.963,120,36.134,4.370,26.060,52.900,121
Dec-15,GLP,NORTE,2523,R$/13kg,59.440,6.538,45.000,76.000,15.541,110,43.899,5.479,26.080,59.500,125
Dec-15,GLP,SUDESTE,9585,R$/13kg,52.982,5.426,38.000,69.900,17.199,102,35.783,4.652,16.790,60.000,130
Dec-15,GLP,SUL,4694,R$/13kg,55.157,5.771,39.990,74.900,18.466,105,36.691,5.627,21.091,53.900,153
Dec-15,GNV,CENTRO OESTE,25,R$/m3,2.447,205,2.350,2.799,760,84,1.687,0,1.687,1.687,0
Dec-15,GNV,NORDESTE,403,R$/m3,2.395,172,1.999,2.950,733,72,1.662,180,1.365,1.922,108
Dec-15,GNV,NORTE,2,R$/m3,2.650,0,2.650,2.650,510,0,2.140,0,2.140,2.140,0
Dec-15,GNV,SUDESTE,761,R$/m3,2.083,174,1.599,2.899,526,84,1.557,137,1.324,1.998,88
Dec-15,GNV,SUL,283,R$/m3,2.308,163,1.937,3.090,601,71,1.707,291,1.400,2.332,170
Dec-15,OLEO DIESEL,CENTRO OESTE,1688,R$/l,3.108,153,2.780,3.590,319,49,2.789,113,2.584,3.140,41
Dec-15,OLEO DIESEL,NORDESTE,3165,R$/l,2.992,115,2.660,3.489,303,38,2.689,71,2.357,2.969,26
Dec-15,OLEO DIESEL,NORTE,1218,R$/l,3.194,209,2.800,3.950,375,65,2.819,127,2.504,3.260,45
Dec-15,OLEO DIESEL,SUDESTE,7171,R$/l,2.944,105,2.489,3.492,316,36,2.628,81,2.290,2.990,31
Dec-15,OLEO DIESEL,SUL,2501,R$/l,2.889,114,2.599,3.399,336,39,2.553,66,2.390,2.769,26
Dec-15,OLEO DIESEL S10,CENTRO OESTE,1341,R$/l,3.271,160,2.919,3.720,362,49,2.909,120,2.684,3.200,41
Dec-15,OLEO DIESEL S10,NORDESTE,3800,R$/l,3.133,130,2.698,3.799,351,41,2.782,75,2.490,3.079,27
Dec-15,OLEO DIESEL S10,NORTE,1066,R$/l,3.276,210,2.959,4.020,376,64,2.900,135,2.690,3.440,47
Dec-15,OLEO DIESEL S10,SUDESTE,6893,R$/l,3.085,109,2.649,3.959,341,35,2.744,75,2.198,2.990,27
Dec-15,OLEO DIESEL S10,SUL,2771,R$/l,3.025,113,2.689,3.589,363,37,2.662,69,2.504,2.918,26
jan.-16,ETANOL HIDRATADO,CENTRO OESTE,1888,R$/l,2.764,216,2.350,3.399,343,78,2.421,126,2.104,2.834,52
jan.-16,ETANOL HIDRATADO,NORDESTE,3920,R$/l,2.952,174,2.488,3.600,335,59,2.617,148,2.205,3.170,57
jan.-16,ETANOL HIDRATADO,NORTE,679,R$/l,3.234,233,2.810,3.955,359,72,2.875,211,2.310,3.301,73
jan.-16,ETANOL HIDRATADO,SUDESTE,11023,R$/l,2.672,281,2.179,3.799,357,105,2.315,249,1.917,3.462,108
jan.-16,ETANOL HIDRATADO,SUL,3332,R$/l,2.795,352,2.299,3.940,295,126,2.500,278,2.151,3.404,111
jan.-16,GASOLINA COMUM,CENTRO OESTE,1851,R$/l,3.761,155,3.259,4.140,516,41,3.245,81,3.017,3.470,25
jan.-16,GASOLINA COMUM,NORDESTE,4590,R$/l,3.737,148,3.240,4.280,473,40,3.264,77,2.994,3.625,24
jan.-16,GASOLINA COMUM,NORTE,1368,R$/l,3.805,250,3.370,4.590,460,66,3.345,115,3.020,3.727,34
jan.-16,GASOLINA COMUM,SUDESTE,11034,R$/l,3.621,191,3.149,4.799,441,53,3.180,147,2.860,3.701,46
jan.-16,GASOLINA COMUM,SUL,3918,R$/l,3.679,220,3.179,4.299,412,60,3.267,121,2.998,3.639,37
jan.-16,GLP,CENTRO OESTE,2582,R$/13kg,60.051,7.747,48.000,83.000,11.900,129,48.151,2.410,40.160,58.500,50
jan.-16,GLP,NORDESTE,4004,R$/13kg,51.698,6.583,35.000,66.000,15.195,127,36.503,4.239,26.060,52.000,116
jan.-16,GLP,NORTE,2146,R$/13kg,59.578,6.618,45.000,76.000,16.435,111,43.143,5.558,26.080,59.900,129
jan.-16,GLP,SUDESTE,9020,R$/13kg,52.882,5.466,38.000,69.900,17.020,103,35.862,4.635,23.750,60.000,129
jan.-16,GLP,SUL,4300,R$/13kg,55.267,5.748,39.950,74.900,18.868,104,36.399,5.454,21.090,51.000,150
jan.-16,GNV,CENTRO OESTE,19,R$/m3,2.428,271,1.999,2.799,739,112,1.689,4,1.686,1.694,2
jan.-16,GNV,NORDESTE,332,R$/m3,2.397,177,1.999,2.989,697,74,1.700,187,1.329,2.001,110
jan.-16,GNV,NORTE,3,R$/m3,2.783,115,2.650,2.850,689,41,2.094,193,1.957,2.230,92
jan.-16,GNV,SUDESTE,667,R$/m3,2.103,188,1.695,3.000,577,89,1.526,138,1.282,1.864,90
jan.-16,GNV,SUL,241,R$/m3,2.360,187,1.930,3.299,512,79,1.848,182,1.608,2.331,98
jan.-16,OLEO DIESEL,CENTRO OESTE,1391,R$/l,3.151,170,2.790,3.590,309,54,2.842,107,2.594,3.070,38
jan.-16,OLEO DIESEL,NORDESTE,2900,R$/l,3.017,113,2.689,3.390,307,37,2.710,77,2.321,2.931,28
jan.-16,OLEO DIESEL,NORTE,1147,R$/l,3.218,200,2.800,3.950,377,62,2.841,113,2.593,3.260,40
jan.-16,OLEO DIESEL,SUDESTE,7085,R$/l,2.954,107,2.460,3.492,313,36,2.641,82,2.258,2.872,31
jan.-16,OLEO DIESEL,SUL,2438,R$/l,2.899,113,2.649,3.390,326,39,2.573,68,2.179,2.875,26
jan.-16,OLEO DIESEL S10,CENTRO OESTE,1130,R$/l,3.327,165,2.980,3.770,355,50,2.972,112,2.694,3.244,38
jan.-16,OLEO DIESEL S10,NORDESTE,3387,R$/l,3.152,126,2.780,3.699,342,40,2.810,76,2.560,3.162,27
jan.-16,OLEO DIESEL S10,NORTE,991,R$/l,3.296,198,2.969,4.020,366,60,2.930,129,2.712,3.440,44
jan.-16,OLEO DIESEL S10,SUDESTE,6757,R$/l,3.095,110,2.649,3.599,341,36,2.754,77,2.330,3.122,28
jan.-16,OLEO DIESEL S10,SUL,2593,R$/l,3.039,118,2.789,3.610,358,39,2.681,66,2.435,2.890,25
Feb-16,ETANOL HIDRATADO,CENTRO OESTE,1993,R$/l,2.871,215,2.499,3.499,364,75,2.507,124,2.283,2.900,49
Feb-16,ETANOL HIDRATADO,NORDESTE,4075,R$/l,3.078,176,2.490,4.100,317,57,2.761,143,2.280,3.200,52
Feb-16,ETANOL HIDRATADO,NORTE,740,R$/l,3.357,210,2.900,4.100,329,63,3.028,193,2.500,3.360,64
Feb-16,ETANOL HIDRATADO,SUDESTE,12406,R$/l,2.759,284,2.199,3.899,330,103,2.429,245,1.950,3.390,101
Feb-16,ETANOL HIDRATADO,SUL,3475,R$/l,2.871,371,2.379,4.296,272,129,2.599,295,2.140,3.590,114
Feb-16,GASOLINA COMUM,CENTRO OESTE,1958,R$/l,3.832,170,3.219,4.140,535,44,3.297,98,3.018,3.516,30
Feb-16,GASOLINA COMUM,NORDESTE,4872,R$/l,3.759,154,3.249,4.250,460,41,3.299,78,3.008,3.632,24
Feb-16,GASOLINA COMUM,NORTE,1445,R$/l,3.898,220,3.420,4.590,522,56,3.376,117,3.115,3.771,35
Feb-16,GASOLINA COMUM,SUDESTE,12396,R$/l,3.648,193,3.109,4.799,435,53,3.213,154,2.890,3.722,48
Feb-16,GASOLINA COMUM,SUL,4085,R$/l,3.703,218,3.179,4.480,409,59,3.294,115,2.961,3.670,35
Feb-16,GLP,CENTRO OESTE,2634,R$/13kg,59.989,7.732,40.000,82.000,11.452,129,48.537,2.475,35.100,60.000,51
Feb-16,GLP,NORDESTE,4214,R$/13kg,51.886,6.267,35.000,65.000,14.677,121,37.209,4.355,26.060,49.000,117
Feb-16,GLP,NORTE,2199,R$/13kg,59.583,6.611,45.000,77.000,16.292,111,43.291,5.496,26.080,59.950,127
Feb-16,GLP,SUDESTE,9766,R$/13kg,52.814,5.439,35.000,69.900,16.784,103,36.030,4.625,26.000,60.000,128
Feb-16,GLP,SUL,4412,R$/13kg,55.160,5.617,39.950,74.900,17.977,102,37.183,5.458,21.090,55.555,147
Feb-16,GNV,CENTRO OESTE,22,R$/m3,2.423,297,1.990,2.799,737,123,1.686,0,1.686,1.686,0
Feb-16,GNV,NORDESTE,358,R$/m3,2.406,192,1.970,3.060,721,80,1.685,207,1.365,1.991,123
Feb-16,GNV,NORTE,1,R$/m3,2.850,0,2.850,2.850,-,0,-,-,-,-,-
Feb-16,GNV,SUDESTE,700,R$/m3,2.101,193,1.499,3.399,541,92,1.560,142,1.299,1.951,91
Feb-16,GNV,SUL,235,R$/m3,2.388,208,1.930,3.029,557,87,1.831,197,1.652,2.331,108
Feb-16,OLEO DIESEL,CENTRO OESTE,1480,R$/l,3.170,177,2.810,3.590,303,56,2.867,94,2.721,3.088,33
Feb-16,OLEO DIESEL,NORDESTE,3044,R$/l,3.032,111,2.699,3.399,301,37,2.731,78,2.466,2.930,29
Feb-16,OLEO DIESEL,NORTE,1218,R$/l,3.249,198,2.859,3.900,397,61,2.852,136,2.607,3.326,48
Feb-16,OLEO DIESEL,SUDESTE,8024,R$/l,2.964,108,2.499,3.522,316,36,2.648,84,2.320,2.904,32
Feb-16,OLEO DIESEL,SUL,2559,R$/l,2.909,113,2.649,3.428,328,39,2.581,71,2.402,2.886,28
Feb-16,OLEO DIESEL S10,CENTRO OESTE,1204,R$/l,3.352,169,2.980,3.770,348,50,3.004,75,2.794,3.225,25
Feb-16,OLEO DIESEL S10,NORDESTE,3625,R$/l,3.160,127,2.849,3.699,340,40,2.820,75,2.600,3.109,27
Feb-16,OLEO DIESEL S10,NORTE,1092,R$/l,3.326,214,2.989,4.020,390,64,2.936,165,2.699,3.596,56
Feb-16,OLEO DIESEL S10,SUDESTE,7749,R$/l,3.102,110,2.649,3.899,343,35,2.759,79,2.490,3.122,29
Feb-16,OLEO DIESEL S10,SUL,2760,R$/l,3.041,116,2.789,3.610,362,38,2.679,64,2.500,2.886,24
mar.-16,ETANOL HIDRATADO,CENTRO OESTE,2256,R$/l,2.925,243,2.379,3.569,371,83,2.554,194,2.210,3.190,76
mar.-16,ETANOL HIDRATADO,NORDESTE,4600,R$/l,3.184,168,2.689,3.950,328,53,2.856,140,2.396,3.460,49
mar.-16,ETANOL HIDRATADO,NORTE,815,R$/l,3.436,190,2.900,4.100,317,55,3.119,149,2.707,3.406,48
mar.-16,ETANOL HIDRATADO,SUDESTE,12356,R$/l,2.813,300,2.259,3.980,324,107,2.489,256,2.050,3.424,103
mar.-16,ETANOL HIDRATADO,SUL,4002,R$/l,2.959,384,2.379,4.296,273,130,2.686,339,2.266,3.680,126
mar.-16,GASOLINA COMUM,CENTRO OESTE,2208,R$/l,3.847,173,3.219,4.170,515,45,3.332,106,3.055,3.514,32
mar.-16,GASOLINA COMUM,NORDESTE,5466,R$/l,3.782,162,3.249,4.629,455,43,3.327,83,2.782,3.637,25
mar.-16,GASOLINA COMUM,NORTE,1646,R$/l,3.915,222,3.409,4.650,511,57,3.404,104,3.101,3.792,31
mar.-16,GASOLINA COMUM,SUDESTE,12384,R$/l,3.667,200,3.190,4.840,436,55,3.231,157,2.734,3.722,49
mar.-16,GASOLINA COMUM,SUL,4730,R$/l,3.725,223,3.179,4.400,416,60,3.309,124,3.002,3.650,37
mar.-16,GLP,CENTRO OESTE,3166,R$/13kg,59.947,7.619,40.000,83.000,11.617,127,48.330,2.475,40.160,57.500,51
mar.-16,GLP,NORDESTE,4793,R$/13kg,52.119,6.487,35.000,68.000,13.956,124,38.163,3.998,27.000,48.000,105
mar.-16,GLP,NORTE,2612,R$/13kg,59.341,6.594,45.000,76.000,15.481,111,43.860,5.636,26.080,59.990,128
mar.-16,GLP,SUDESTE,10516,R$/13kg,52.584,5.456,35.000,69.900,16.795,104,35.789,4.473,21.230,53.000,125
mar.-16,GLP,SUL,5279,R$/13kg,55.173,5.570,39.000,70.000,17.056,101,38.117,5.509,21.529,55.000,145
mar.-16,GNV,CENTRO OESTE,30,R$/m3,2.463,309,1.990,2.990,777,125,1.686,0,1.685,1.686,0
mar.-16,GNV,NORDESTE,372,R$/m3,2.397,188,1.990,2.940,743,78,1.654,211,1.273,1.991,128
mar.-16,GNV,NORTE,4,R$/m3,2.850,585,2.850,4.020,756,205,2.094,193,1.957,2.230,92
mar.-16,GNV,SUDESTE,779,R$/m3,2.101,185,1.789,2.999,557,88,1.544,139,1.295,1.912,90
mar.-16,GNV,SUL,277,R$/m3,2.409,234,1.930,3.090,585,97,1.824,176,1.548,2.331,96
mar.-16,OLEO DIESEL,CENTRO OESTE,1677,R$/l,3.172,172,2.810,3.820,310,54,2.862,100,2.411,3.150,35
mar.-16,OLEO DIESEL,NORDESTE,3421,R$/l,3.038,117,2.770,3.489,315,39,2.723,79,2.528,2.930,29
mar.-16,OLEO DIESEL,NORTE,1327,R$/l,3.256,197,2.880,3.980,393,61,2.863,157,2.600,3.350,55
mar.-16,OLEO DIESEL,SUDESTE,7861,R$/l,2.965,109,2.499,3.628,316,37,2.649,81,2.310,2.939,31
mar.-16,OLEO DIESEL,SUL,2933,R$/l,2.916,115,2.649,3.430,342,39,2.574,73,2.062,2.886,28
mar.-16,OLEO DIESEL S10,CENTRO OESTE,1354,R$/l,3.357,168,2.880,3.770,360,50,2.997,90,2.750,3.230,30
mar.-16,OLEO DIESEL S10,NORDESTE,4044,R$/l,3.163,127,2.799,3.799,338,40,2.825,79,2.600,3.109,28
mar.-16,OLEO DIESEL S10,NORTE,1179,R$/l,3.334,218,2.990,4.250,403,65,2.931,193,2.699,3.644,66
mar.-16,OLEO DIESEL S10,SUDESTE,7760,R$/l,3.107,115,2.649,3.959,349,37,2.758,78,2.490,3.018,28
mar.-16,OLEO DIESEL S10,SUL,3224,R$/l,3.051,120,2.770,3.650,382,39,2.669,67,2.509,2.880,25
Apr-16,ETANOL HIDRATADO,CENTRO OESTE,1885,R$/l,2.876,269,2.350,3.560,401,94,2.475,280,1.968,3.278,113
Apr-16,ETANOL HIDRATADO,NORDESTE,3930,R$/l,3.189,179,2.659,3.950,366,56,2.823,171,2.216,3.410,61
Apr-16,ETANOL HIDRATADO,NORTE,701,R$/l,3.486,178,2.990,4.135,382,51,3.104,175,2.480,3.397,56
Apr-16,ETANOL HIDRATADO,SUDESTE,10982,R$/l,2.649,377,1.859,4.059,463,142,2.186,386,1.499,3.470,177
Apr-16,ETANOL HIDRATADO,SUL,3341,R$/l,2.904,419,2.380,4.296,402,144,2.502,414,1.880,3.830,165
Apr-16,GASOLINA COMUM,CENTRO OESTE,1849,R$/l,3.802,177,3.279,4.170,492,47,3.310,126,3.000,3.612,38
Apr-16,GASOLINA COMUM,NORDESTE,4578,R$/l,3.785,172,3.330,4.400,457,45,3.328,92,3.050,3.637,28
Apr-16,GASOLINA COMUM,NORTE,1381,R$/l,3.895,230,3.470,4.650,501,59,3.394,109,3.128,3.792,32
Apr-16,GASOLINA COMUM,SUDESTE,11016,R$/l,3.651,209,3.059,4.890,449,57,3.202,170,2.830,3.754,53
Apr-16,GASOLINA COMUM,SUL,3919,R$/l,3.724,222,3.229,4.310,449,60,3.275,128,2.890,3.650,39
Apr-16,GLP,CENTRO OESTE,2576,R$/13kg,60.403,7.231,48.000,83.000,13.392,120,47.011,3.384,35.000,58.500,72
Apr-16,GLP,NORDESTE,4009,R$/13kg,52.166,6.645,35.000,68.000,13.332,127,38.834,4.063,27.000,49.900,105
Apr-16,GLP,NORTE,2140,R$/13kg,58.945,6.376,45.000,75.000,16.981,108,41.964,4.692,26.080,57.000,112
Apr-16,GLP,SUDESTE,9008,R$/13kg,52.132,5.465,35.000,69.900,16.190,105,35.942,4.281,24.650,53.000,119
Apr-16,GLP,SUL,4309,R$/13kg,55.180,5.538,39.950,70.000,17.483,100,37.697,5.404,21.529,53.000,143
Apr-16,GNV,CENTRO OESTE,18,R$/m3,2.391,305,1.999,2.990,-,128,-,-,-,-,-
Apr-16,GNV,NORDESTE,315,R$/m3,2.379,191,1.990,2.997,704,80,1.675,211,1.365,1.990,126
Apr-16,GNV,NORTE,4,R$/m3,2.850,0,2.850,2.850,755,0,2.095,121,1.944,2.230,58
Apr-16,GNV,SUDESTE,648,R$/m3,2.107,183,1.749,2.899,614,87,1.493,169,1.295,2.300,113
Apr-16,GNV,SUL,234,R$/m3,2.427,235,1.930,3.090,567,97,1.860,165,1.548,2.351,89
Apr-16,OLEO DIESEL,CENTRO OESTE,1354,R$/l,3.172,179,2.790,3.599,317,56,2.855,97,2.660,3.094,34
Apr-16,OLEO DIESEL,NORDESTE,2904,R$/l,3.039,122,2.690,3.489,319,40,2.720,82,2.390,2.984,30
Apr-16,OLEO DIESEL,NORTE,1135,R$/l,3.258,202,2.859,3.980,386,62,2.872,155,2.655,3.373,54
Apr-16,OLEO DIESEL,SUDESTE,7049,R$/l,2.969,116,2.640,3.628,313,39,2.656,86,2.320,2.957,32
Apr-16,OLEO DIESEL,SUL,2428,R$/l,2.911,117,2.649,3.430,331,40,2.580,68,2.400,2.869,26
Apr-16,OLEO DIESEL S10,CENTRO OESTE,1143,R$/l,3.355,166,2.990,3.770,360,49,2.995,101,2.703,3.310,34
Apr-16,OLEO DIESEL S10,NORDESTE,3396,R$/l,3.168,128,2.820,3.799,339,40,2.829,80,2.600,3.097,28
Apr-16,OLEO DIESEL S10,NORTE,1052,R$/l,3.330,234,2.900,4.098,400,70,2.930,213,2.668,3.695,73
Apr-16,OLEO DIESEL S10,SUDESTE,6974,R$/l,3.110,122,2.740,3.759,346,39,2.764,86,2.434,3.122,31
Apr-16,OLEO DIESEL S10,SUL,2716,R$/l,3.047,120,2.770,3.650,370,39,2.677,66,2.509,2.893,25
May-16,ETANOL HIDRATADO,CENTRO OESTE,2201,R$/l,2.683,243,2.099,3.550,490,91,2.193,227,1.818,3.164,104
May-16,ETANOL HIDRATADO,NORDESTE,4649,R$/l,3.103,211,2.340,3.799,472,68,2.631,226,1.964,3.305,86
May-16,ETANOL HIDRATADO,NORTE,850,R$/l,3.414,231,2.890,4.135,459,68,2.955,238,2.028,3.397,81
May-16,ETANOL HIDRATADO,SUDESTE,12646,R$/l,2.347,401,1.597,3.890,418,171,1.929,322,1.420,3.289,167
May-16,ETANOL HIDRATADO,SUL,3807,R$/l,2.720,460,2.170,4.296,453,169,2.267,418,1.730,3.690,184
May-16,GASOLINA COMUM,CENTRO OESTE,2152,R$/l,3.716,177,3.199,4.140,486,48,3.230,115,2.904,3.490,36
May-16,GASOLINA COMUM,NORDESTE,5388,R$/l,3.785,159,3.250,4.400,502,42,3.283,104,2.715,3.633,32
May-16,GASOLINA COMUM,NORTE,1608,R$/l,3.863,247,3.370,4.650,524,64,3.339,124,2.884,3.660,37
May-16,GASOLINA COMUM,SUDESTE,12701,R$/l,3.599,225,3.047,4.890,471,63,3.128,183,2.590,3.681,59
May-16,GASOLINA COMUM,SUL,4544,R$/l,3.685,228,3.120,4.425,470,62,3.215,124,2.855,3.610,39
May-16,GLP,CENTRO OESTE,3022,R$/13kg,60.204,7.005,48.000,83.000,13.262,116,46.942,3.425,35.000,58.500,73
May-16,GLP,NORDESTE,4636,R$/13kg,51.585,7.167,35.000,65.900,12.980,139,38.605,4.255,27.000,48.000,110
May-16,GLP,NORTE,2422,R$/13kg,58.672,6.275,45.000,75.000,17.715,107,40.957,4.313,26.080,50.170,105
May-16,GLP,SUDESTE,10532,R$/13kg,51.876,5.559,35.000,69.990,16.597,107,35.279,4.221,24.650,53.000,120
May-16,GLP,SUL,5025,R$/13kg,55.196,5.617,39.900,72.000,17.230,102,37.966,5.545,21.529,51.500,146
May-16,GNV,CENTRO OESTE,19,R$/m3,2.492,252,2.199,3.149,804,101,1.688,0,1.687,1.688,0
May-16,GNV,NORDESTE,377,R$/m3,2.383,190,1.590,2.997,698,80,1.685,223,1.300,2.126,132
May-16,GNV,NORTE,2,R$/m3,2.850,0,2.850,2.850,808,0,2.042,139,1.944,2.140,68
May-16,GNV,SUDESTE,763,R$/m3,2.084,193,1.699,3.000,577,93,1.507,135,1.289,1.951,90
May-16,GNV,SUL,237,R$/m3,2.416,252,1.890,3.190,592,104,1.824,273,1.578,2.365,150
May-16,OLEO DIESEL,CENTRO OESTE,1599,R$/l,3.165,179,2.759,3.599,321,57,2.844,98,2.623,3.094,34
May-16,OLEO DIESEL,NORDESTE,3470,R$/l,3.029,115,2.690,3.489,305,38,2.724,80,2.443,2.984,29
May-16,OLEO DIESEL,NORTE,1311,R$/l,3.258,203,2.859,3.980,388,62,2.870,153,2.655,3.369,53
May-16,OLEO DIESEL,SUDESTE,8051,R$/l,2.967,119,2.460,3.670,317,40,2.650,90,2.059,2.957,34
May-16,OLEO DIESEL,SUL,2904,R$/l,2.907,117,2.539,3.430,338,40,2.569,67,2.400,2.746,26
May-16,OLEO DIESEL S10,CENTRO OESTE,1351,R$/l,3.351,168,2.949,3.770,373,50,2.978,87,2.723,3.233,29
May-16,OLEO DIESEL S10,NORDESTE,4103,R$/l,3.157,123,2.790,3.799,343,39,2.814,86,2.365,3.097,31
May-16,OLEO DIESEL S10,NORTE,1214,R$/l,3.333,231,2.900,4.250,406,69,2.927,207,2.657,3.750,71
May-16,OLEO DIESEL S10,SUDESTE,8145,R$/l,3.110,125,2.499,3.959,352,40,2.758,90,2.336,3.042,33
May-16,OLEO DIESEL S10,SUL,3196,R$/l,3.042,123,2.690,3.650,371,40,2.671,70,2.434,2.870,26
jun.-16,ETANOL HIDRATADO,CENTRO OESTE,2034,R$/l,2.596,203,2.199,3.490,417,78,2.179,179,1.914,2.849,82
jun.-16,ETANOL HIDRATADO,NORDESTE,4234,R$/l,3.035,231,2.380,3.799,420,76,2.615,212,1.988,3.231,81
jun.-16,ETANOL HIDRATADO,NORTE,777,R$/l,3.351,222,2.890,4.055,466,66,2.885,215,2.006,3.416,75
jun.-16,ETANOL HIDRATADO,SUDESTE,12015,R$/l,2.362,358,1.749,3.829,347,152,2.015,273,1.584,3.208,135
jun.-16,ETANOL HIDRATADO,SUL,3635,R$/l,2.638,425,2.190,4.069,382,161,2.256,372,1.855,3.690,165
jun.-16,GASOLINA COMUM,CENTRO OESTE,2015,R$/l,3.659,176,3.188,4.190,450,48,3.209,117,2.902,3.575,36
jun.-16,GASOLINA COMUM,NORDESTE,4915,R$/l,3.751,183,3.260,4.299,496,49,3.255,117,2.715,3.589,36
jun.-16,GASOLINA COMUM,NORTE,1469,R$/l,3.823,263,3.290,4.650,496,69,3.327,130,2.962,3.677,39
jun.-16,GASOLINA COMUM,SUDESTE,12069,R$/l,3.587,223,3.049,4.890,461,62,3.126,186,2.590,3.718,60
jun.-16,GASOLINA COMUM,SUL,4296,R$/l,3.635,241,3.080,4.290,424,66,3.211,144,2.845,3.615,45
jun.-16,GLP,CENTRO OESTE,2774,R$/13kg,60.113,7.312,45.000,82.000,13.828,122,46.285,3.865,22.800,60.000,84
jun.-16,GLP,NORDESTE,4354,R$/13kg,51.169,7.161,35.000,66.666,15.479,140,35.690,4.338,25.500,54.740,122
jun.-16,GLP,NORTE,2390,R$/13kg,58.528,6.213,44.000,75.000,15.827,106,42.701,5.048,26.080,68.000,118
jun.-16,GLP,SUDESTE,9726,R$/13kg,51.586,5.527,34.000,69.000,16.429,107,35.157,4.381,21.840,53.500,125
jun.-16,GLP,SUL,4660,R$/13kg,55.143,5.621,38.000,74.900,17.245,102,37.898,5.563,21.670,55.000,147
